1014928	monterey jack cheese	plump garlic cloves	baby spinach	shiitake mushrooms	small garlic clove	queso fresco	fish fillets	can chopped tomatoes	green chiles	lime wedges
9632	large eggs	all-purpose flour	cream cheese	sugar	medium onions	salt	milk	powder	peaches	ice water
5479	ricotta salata	chicken livers	brussels sprouts	ground beef	sweet red pepper	fresh sage leaves	green lentils	red wine	red chile flakes	cornish hens
9894	cremini mushrooms	medium onions	horseradish	large eggs	fresh thyme	fresh oregano	whipped cream	pork	mushroom caps	salmon
7340	fresh basil leaves	slab bacon	chicken livers	squid	chopped garlic	pork	white wine	red chilis	ginger	pancetta
4124	medium onions	sea salt	cannellini beans	milk	pork	bulgur	cauliflowers	country bread	scallions	large eggs
1017578	unsalted butter	flour	fine sea salt	baking powder	milk	cornstarch	chocolate chips	heavy cream	peaches	brandy
1017579	ice	fleur de sel	whole-wheat flour	lemon zest	poppy seeds	white beans	small garlic clove	confectioners??? sugar	chocolate	unsalted butter
1017572	unsalted butter	bananas	cream cheese	cornichons	whiskey	fingerling potatoes	bread flour	flour	small red onion	chocolate
1017573	anchovy fillets	romaine	green lentils	venison	goat cheese	couscous	extra-virgin olive oil	cherry tomatoes	fresh tarragon	fennel seeds
1017570	lemon wedges	whole-wheat flour	farfalle	poppy seeds	raspberries	fresh sage	pine nuts	red pepper flakes	dry white wine	parmesan
1017571	cold unsalted butter	light brown sugar	dark brown sugar	wheat flour	egg yolks	whole-wheat flour	chia seeds	all-purpose flour	cornstarch	bananas
1017577	medium onions	salt and ground black pepper	cucumbers	crusty bread	juice	beets	scallions	basil leaves	orecchiette	drained yogurt
1017574	cloves garlic	pork chops	pernod	french bread	celery stalks	cremini mushrooms	fennel	green garlic	chopped tomatoes	saffron
1017575	confectioners??? sugar	vanilla ice cream	mung bean sprouts	ginger	paste	avocados	cilantro	coconut milk	red onions	juice
1016229	baking powder	dark brown sugar	cornstarch	chopped scallions	raspberries	baking soda	aleppo pepper	couscous	all-purpose flour	bourbon
1016228	chartreuse	white rum	monterey jack cheese	pomegranates	rum	beer	corn tortillas	oregano	hot sauce	orange juice
1016739	pomegranate juice	grated lemon zest	small red onion	black olives	red pepper flakes	dried apricots	blueberries	green lentils	celery	dates
1016738	kidney beans	chickpeas	basil leaves	spinach	extra-virgin olive oil	lemon zest	broth	black olives	grapefruits	yeast
9892	fresh sage	arborio	yukon gold potatoes	fresh parsley	basil leaves	gruy??re cheese	dry white wine	parsley leaves	garlic cloves	cloves garlic
1016221	white mushrooms	small garlic clove	venison	green lentils	freshly grated parmesan	fresh tarragon	yogurt	anchovy fillets	medium onions	farfalle
1016220	poppy seeds	farfalle	whole-wheat flour	sweet potato	quinoa	raspberries	salad greens	sun-dried tomatoes	fresh dill	white mushrooms
1016731	fennel seeds	eggplants	ground black pepper	cucumbers	red onions	medium onions	cherry tomatoes	tuna	endives	bell peppers
1016730	green peppers	cherry tomatoes	eggplants	red onions	black olives	tuna	couscous	ripe tomatoes	cucumbers	cloves garlic
1016737	red onions	scallions	garlic cloves	avocados	basil leaves	extra-virgin olive oil	green peppers	bell peppers	red peppers	breads
1016736	cottage cheese	sun-dried tomatoes	lemon rind	oysters	oats	portobello mushrooms	grated lemon zest	brown rice	medium onions	chopped garlic
1016735	paste	tea	yellow pepper	basmati rice	ribs	noodles	brown rice	dry sherry	red pepper flakes	white pepper
1016734	tea	paste	yellow pepper	basmati rice	salmon fillets	ribs	vegetable oil	noodles	cabbage	stock
5519	cherry tomatoes	medium onions	salmon fillets	hard-cooked eggs	cucumbers	beef	juice	basil leaves	sun-dried tomatoes	fresh basil
5518	littleneck clams	pheasants	broccoli florets	cold unsalted butter	cornstarch	all-purpose flour	extra-virgin olive oil	milk	unsalted butter	bananas
1552	cauliflowers	mushroom caps	milk	white mushrooms	garlic	bananas	chopped fresh dill	beef broth	pork	clams
5511	fine sea salt	large eggs	peaches	milk	food coloring	buttermilk	cream cheese	vegetable shortening	cornstarch	sharp cheddar cheese
5510	large eggs	lemon extract	butter	flour	raisins	miso	margarine	bananas	cauliflowers	chocolate
5513	large eggs	dates	milk	figs	seeds	heavy cream	sweet potatoes	cherries	orange zest	sugar
5512	large eggs	peaches	fine sea salt	sharp cheddar cheese	cornstarch	butter	vegetable shortening	hot red-pepper flakes	green onions	bittersweet chocolate
5515	orange rind	rye whiskey	fresh parsley	lemon peel	fresh sage	salt	bananas	egg yolks	corn	all-purpose flour
5517	pheasants	broccoli florets	green lentils	venison	romaine	parmigiano-reggiano	couscous	anchovy fillets	fresh tarragon	extra-virgin olive oil
3039	liqueur	walnuts	cream	milk	coconuts	sugar	vanilla beans	chocolate chips	salsa	pumpkin pur??e
7346	large eggs	fresh sage leaves	fresh mint	smoked paprika	salt and freshly ground pepper to taste	sea salt	balsamic vinegar	crusty bread	drained yogurt	orecchiette
7347	large eggs	mace	lemon grass	blue cheese	all-purpose flour	heavy cream	mayonnaise	pecans	sugar	cream cheese
7344	egg yolks	cherry tomatoes	corn	milk	morels	unsalted butter	yellow onions	fresh parsley	egg whites	grapefruits
1559	syrup	cream	simple syrup	liqueur	cocoa	tea	sherry	water	unsalted butter	fruits
5129	chia seeds	large eggs	all-purpose flour	melted butter	pink peppercorns	boiling water	pomegranate juice	rhubarb	orange juice	flour
534	walnut halves	sauerkraut	cloves garlic	radicchio	extra virgin olive oil	cannellini beans	beets	yeast	rosemary	basil leaves
532	white rum	fris??e	chia seeds	dates	orange peel	strawberries	pistachios	white bread	pomegranates	pineapples
1558	butter	bananas	yeast	whipped cream	fresh oregano	unsalted butter	flour	large eggs	cauliflowers	mustard
1013176	golden raisins	farfalle	whole-wheat flour	bean sprouts	poppy seeds	large eggs	lemon wedges	baking potatoes	raspberries	russet potatoes
3036	unsweetened cocoa powder	chocolate chips	raisins	cinnamon sticks	coconuts	vanilla beans	red wine vinegar	fruits	oranges	small onion
539	vegetable shortening	pumpkin puree	unbleached all-purpose flour	vanilla extract	liqueur	cold unsalted butter	cloves garlic	frozen peas	couscous	grapefruits
10799	chopped onion	swordfish	ricotta	dried oregano	medium onions	beets	milk	red pepper flakes	couscous	mint leaves
3037	celery seeds	rice vinegar	small red onion	belgian endives	anchovy fillets	seaweed	sweet potatoes	oysters	crabs	ground pork
10028	large eggs	lemon extract	lemon zest	fine sea salt	butter	poppy seeds	whole-wheat flour	bittersweet chocolate	strawberries	bananas
3030	penne	hot red-pepper flakes	green onions	sharp cheddar cheese	chocolate	grapefruits	egg yolks	butter	dark brown sugar	fine sea salt
1013175	milk	fresh sage	spinach	chopped fresh parsley	chicken stock	fava beans	arborio	buttermilk	fresh mozzarella	gruy??re cheese
1012413	cold unsalted butter	cornstarch	clams	garlic	balsamic vinegar	spinach	light brown sugar	confectioners??? sugar	baking powder	all-purpose flour
10026	whole-wheat flour	lemon zest	poppy seeds	fine sea salt	bittersweet chocolate	stout	vodka	bay scallops	scotch	feta
9636	ground turmeric	lemon wedges	cold unsalted butter	spanish onion	bourbon	cornstarch	rice vinegar	salmon	basil leaves	toast
1018035	grated lemon zest	anchovy fillets	red pepper flakes	green lentils	venison	parmigiano-reggiano	clove garlic	walnut pieces	romaine	black olives
10024	lemon zest	whole-wheat flour	poppy seeds	fine sea salt	scotch	bittersweet chocolate	grapefruits	chili powder	liqueur	extra virgin olive oil
6518	anchovy	skirt steaks	granulated sugar	whole milk	boston lettuce	red chilies	chia seeds	kasha	yellow mustard seeds	ice
6519	shiitake mushrooms	paste	ginger	canola oil	cucumbers	small onion	vegetable oil	mirin	medium onions	milk
10025	lemon zest	whole-wheat flour	poppy seeds	fine sea salt	bittersweet chocolate	scotch	rum	extra-virgin olive oil	egg yolks	grapefruits
10022	chartreuse	salt and ground black pepper	white bread	cream cheese	white wine	lemon grass	blue cheese	mayonnaise	bulgur	milk
6512	coriander leaves	chili paste	sweet potatoes	fish sauce	mint leaves	cauliflowers	garlic	yellow onions	peas	ground cumin
6513	ginger	paste	chopped garlic	rice noodles	coconuts	mustard	corn kernels	green chiles	vegetable oil	scallions
6514	red chilies	skirt steaks	boston lettuce	yellow mustard seeds	kasha	granulated sugar	extra virgin olive oil	grapefruits	garlic cloves (to taste)	caraway seeds
6516	fennel fronds	pork butt	thyme leaves	smoked paprika	balsamic vinegar	fresh mint	salt and freshly ground pepper to taste	fresh thyme	fennel	brisket
3291	green peppers	couscous	cucumbers	medium onions	white wine vinegar	tomatoes	juice	corn	scallions	large eggs
1013525	penne	white mushrooms	basil leaves	couscous	plum tomatoes	cloves garlic	pappardelle	plain yogurt	large egg yolks	serrano chili
10020	bourbon	coriander leaves	firm tofu	dark brown sugar	heavy cream	salsa	thyme	light brown sugar	confectioners??? sugar	baking powder
1018032	waxy potatoes	finely chopped onion	monkfish	chopped fresh parsley	smoked paprika	plump garlic cloves	kalamata olives	fish sauce	granola	crab meat
5130	celery seeds	sea bass	fresh basil leaves	fennel fronds	red chilis	medium onions	salt and freshly ground black pepper	winter squash	fresh rosemary	fennel seeds
1013527	butter	pine nuts	bananas	celery	large eggs	firm tofu	rice flour	dijon mustard	medium onions	sole
1015426	large eggs	arborio	rolled oats	cornstarch	cucumbers	fine sea salt	breads	brandy	baking powder	red bell peppers
1015427	chia seeds	strawberries	pomegranates	pineapples	cashews	unsalted butter	red chile flakes	dried cranberries	grapeseed oil	butter
1015424	bouquet garni	cremini mushrooms	dry sherry	green lentils	shiitakes	parmesan cheese	fresh lemon juice	baking potatoes	garlic cloves (to taste)	shiitake mushrooms
1015425	medium onions	cucumbers	slab bacon	chicken livers	squid	fresh sage leaves	pancetta	chopped garlic	leeks	clams
1015422	warm water	arborio	small red onion	rhubarb	peppercorns	bread flour	cornichons	whiskey	fingerling potatoes	cremini mushrooms
1015423	cornstarch	blueberries	confectioners??? sugar	salted butter	cold unsalted butter	vegetable shortening	raspberries	large eggs	extract	farfalle
3814	garlic cloves (to taste)	cremini mushrooms	parmesan cheese	arborio	winter squash	salmon	mustard	salmon fillets	horseradish	bouquet garni
1015421	parmigiano-reggiano	cucumbers	chickpeas	spanish onion	celery stalks	breads	kalamata olives	avocados	green olives	couscous
1013521	lemon zest	extra-virgin olive oil	grapefruits	unsalted butter	rum	egg yolks	egg whites	red pepper flakes	tequila	simple syrup
8704	walnut halves	sauerkraut	thai basil	kidney beans	toast	salsa	boston lettuce	bass	plain yogurt	seaweed
1015429	dry sherry	cabbage	fresh mozzarella	peanuts	cucumbers	seaweed	small onion	vegetable broth	paste	neutral oil
8457	large eggs	milk	all-purpose flour	cornstarch	cold unsalted butter	flour	clams	peaches	cauliflowers	mushrooms
1016427	green lentils	venison	chopped fresh parsley	small red onion	cannellini beans	whipping cream	anchovy fillets	romaine	white mushrooms	freshly grated parmesan
8455	prosciutto	cheddar cheese	medium onions	broth	food coloring	fava beans	lamb	beef	ham	chicken stock
8453	agave nectar	ginger juice	cold water	gin	chia seeds	basil leaves	pine nuts	spanish onion	green olives	kalamata olives
1013523	almond extract	espresso	chocolate chips	unsweetened chocolate	sweet butter	cold unsalted butter	vanilla extract	flour	unsalted butter	chocolate
8451	anchovy	extract	oats	whole milk	chestnuts	ice	dough	tuna	dry sherry	vegetable oil
1016426	fusilli	mustard greens	plump garlic cloves	saffron threads	oregano leaves	chopped fresh parsley	goat cheese	chopped parsley	yukon gold potatoes	porcini mushrooms
1013522	dark rum	ice cream	dry vermouth	red chilies	kasha	granulated sugar	yellow mustard seeds	ice cubes	boston lettuce	ginger juice
1016424	cremini mushrooms	dry white wine	fresh sage leaves	red pepper flakes	caraway seeds	chopped fresh parsley	lime juice	fresh mint	chestnuts	veal stock
1016423	stock or water	red cabbage	oregano leaves	small red onion	fresh sage leaves	tuna	feta	white pepper	chopped parsley	crusty bread
7549	whole-wheat flour	lemon zest	large eggs	raspberries	cinnamon	all-purpose flour	buttermilk	phyllo dough	green cabbage	chile powder
7540	fine sea salt	food coloring	unsalted butter	large eggs	butter	cold unsalted butter	buttermilk	tequila	plums	milk
7541	lemon extract	large eggs	honey	flour	butter	liqueur	ginger root	all-purpose flour	coconuts	cream
7542	large eggs	lemon extract	fine sea salt	butter	bittersweet chocolate	flour	vegetable shortening	peaches	coconuts	confectioners??? sugar
1016420	oregano leaves	garlic cloves (to taste)	plump garlic cloves	bananas	large garlic cloves	ricotta cheese	butter	basil	gruy??re cheese	black pepper
7544	venison	green lentils	hot-pepper flakes	sirloin	romaine	anchovy fillets	kosher salt and freshly ground black pepper	sweet potatoes	crabs	oysters
7545	matzos	chopped garlic	spinach	bulgur	corn kernels	ground cumin	green chiles	corn tortillas	celery seeds	cumin seeds
7546	nectarines	blackberries	light brown sugar	ginger root	bananas	tapioca	orange zest	plums	margarine	chocolate
7547	chopped onion	swordfish	parmigiano-reggiano	pork	green olives	white vinegar	sea scallops	rosemary	crabs	medium onions
1012417	medium onions	basil	baby spinach	tomatoes	yeast	fresh sage leaves	red pepper flakes	fresh lemon juice	chopped fresh dill	black olives
5126	pistachios	food coloring	melted butter	fingerling potatoes	whiskey	cornichons	bread flour	small red onion	dates	strawberries
8037	vegetable oil	limes	cucumbers	ginger	dry sherry	small garlic clove	paste	egg yolks	egg whites	canola oil
12738	garlic cloves (to taste)	salt and freshly ground black pepper	chard	cremini mushrooms	chopped flat-leaf parsley	fresh lemon juice	oregano leaves	chopped fresh parsley	parmesan cheese	fresh thyme
12739	
7348	large eggs	piment??n	all-purpose flour	cream cheese	couscous	sugar	basil leaves	cherry tomatoes	peaches	vegetable shortening
12730	lemon juice	pecans	hazelnuts	couscous	medium onions	spinach	hot sauce	cardamom	corn	bread crumbs
12731	ice	cold unsalted butter	confectioners??? sugar	food coloring	white beans	small garlic clove	peaches	flour	cornstarch	bittersweet chocolate
12732	lemon wedges	whole-wheat flour	farfalle	poppy seeds	raspberries	orange peel	ricotta salata	apple cider	leg of lamb	vermouth
12733	cherry tomatoes	leg of lamb	lemon zest	fresh dill	vodka	parmesan cheese	garlic cloves (to taste)	cremini mushrooms	salmon	couscous
12734	garlic cloves (to taste)	plump garlic cloves	salt and freshly ground black pepper	chard	gruy??re cheese	parmesan cheese	walnut pieces	swiss chard	large garlic cloves	cremini mushrooms
12735	oregano leaves	russet potatoes	swiss chard	garlic cloves (to taste)	fresh thyme leaves	finely chopped onion	breadcrumbs	gruy??re cheese	parmesan cheese	cremini mushrooms
12736	plump garlic cloves	lemon wedges	farfalle	poppy seeds	whole-wheat flour	oregano leaves	garlic cloves (to taste)	extra-large eggs	raspberries	chopped fresh dill
12737	plump garlic cloves	arborio	fusilli	oregano leaves	fresh sage	millet	winter squash	chopped flat-leaf parsley	gruy??re cheese	mustard greens
10998	mustard seeds	cashews	green lentils	brown rice	grapeseed oil	medium onions	sriracha	mace	peanut oil	red chilies
10999	ricotta salata	green beans	tuna	ricotta	cornish hens	red chile flakes	sweet corn	white mushrooms	water	oregano leaves
10996	large eggs	lemon extract	butter	chocolate	all-purpose flour	plums	egg yolks	ginger root	rice flour	almonds
10997	whole-wheat flour	large eggs	orange peel	lemon zest	raspberries	butter	candied ginger	rye whiskey	dry vermouth	sweet vermouth
10994	fresh rosemary	cloves garlic	chopped tomatoes	parsley leaves	cannellini beans	parsley	fresh ginger	fresh thyme leaves	beef chuck	skirt steaks
10995	red chile flakes	sweet corn	cornish hens	oregano leaves	orecchiette	chopped fresh rosemary	couscous	white wine	salt to taste	beets
10992	kidney beans	clove garlic	extra-virgin olive oil	medium onions	parmigiano-reggiano	chickpeas	chopped tomatoes	lemon wedges	sour cream	lemon zest
10993	large eggs	green lentils	cremini mushrooms	venison	anchovy fillets	horseradish	garlic cloves (to taste)	black olives	pork	milk
7713	poppy seeds	lemon zest	whole-wheat flour	gelatin	fine sea salt	scotch	bittersweet chocolate	curry powder	bananas	fruits
10991	cumin seeds	fennel seeds	egg yolks	apricots	shiitakes	chocolate	mustard	milk	rum	salt
1015996	madeira	green chilies	grapeseed oil	egg noodles	fine sea salt	whole milk	cheddar cheese	aleppo pepper	couscous	ice
5200	ketchup	lemon peel	cardamom pods	molasses	pork chops	orange peel	dates	medium onions	fennel fronds	thyme leaves
9774	sugar snap peas	red cabbage	sweet peppers	boston lettuce	yellow mustard seeds	kasha	granulated sugar	red chilies	sweet corn	lemon grass
1015997	saffron threads	fresh mint	salt and freshly ground pepper to taste	kosher salt	vermouth	freshly ground black pepper	breadcrumbs	kalamata olives	fresh rosemary	balsamic vinegar
1012415	bread flour	small red onion	breadcrumbs	fingerling potatoes	cornichons	whiskey	mace	medium onions	mushrooms	black olives
1015995	small garlic clove	venison	green lentils	romaine	anchovy fillets	couscous	gruy??re cheese	sumac	sesame seeds	fresh tarragon
8856	duck breasts	cilantro leaves	queso fresco	green plantains	cabbage	black beans	small onion	flat-leaf parsley	large onion	cloves garlic
1015992	matzos	dark brown sugar	black peppercorns	large eggs	rhubarb	cornichons	whiskey	fingerling potatoes	bread flour	small red onion
1015993	extra-large eggs	small garlic clove	yeast	chopped fresh dill	salt and freshly ground pepper	green beans	garlic cloves (to taste)	extra virgin olive oil	almonds	baby spinach
1015990	rolled oats	green plantains	white pepper	cornichons	whiskey	bread flour	fingerling potatoes	small red onion	brandy	smoked paprika
1015991	anchovy	cream cheese	cornichons	bread flour	fingerling potatoes	whiskey	small red onion	whole milk	ice	russet potatoes
9032	almonds	country bread	chickpeas	fennel	yeast	broth	cheese	flour	vegetable oil	white onions
2212	canola oil	asian sesame oil	vegetable broth	tea	basmati rice	yellow pepper	soy sauce	unsalted butter	butter	flour
2211	fresh sage	couscous	chicken stock	arborio	dijon mustard	winter squash	corn	gruy??re cheese	yellow onions	basil leaves
2210	dijon mustard	cucumbers	rice noodles	limes	bananas	mushrooms	peanut oil	milk	avocados	goat cheese
2215	basil leaves	medium onions	spinach	yeast	juice	beef	large eggs	salmon fillets	tomatoes	corn
2218	mussels	medium onions	beef	spinach	celery	corn	yeast	basil leaves	yellow onions	eggplants
8529	asparagus spears	medium onions	eggplants	flour	couscous	mint leaves	cauliflowers	juice	tomato sauce	white onions
1013860	ice	large eggs	fine sea salt	cornstarch	heavy cream	dark brown sugar	green onions	sharp cheddar cheese	hot red-pepper flakes	white beans
6132	white rum	large eggs	boiling water	chia seeds	bittersweet chocolate	vegetable shortening	confectioners??? sugar	milk	almond extract	pumpkin puree
1013862	turbinado sugar	dry sherry	food coloring	light brown sugar	espresso	dark brown sugar	cream cheese	green chiles	vanilla extract	orange juice
1013863	large eggs	fish sauce	hot red pepper flakes	cucumbers	can chopped tomatoes	coriander leaves	limes	cauliflowers	queso fresco	chili paste
1013864	fennel seeds	mustard	small red onion	fingerling potatoes	skirt steaks	red chilies	cayenne	cornichons	bread flour	whiskey
1013865	matzos	grapeseed oil	sriracha	medium onions	peanut oil	celery seeds	juice	cucumbers	large eggs	pork
1013866	matzos	can chopped tomatoes	queso fresco	monterey jack cheese	plump garlic cloves	green chiles	scallions	chilies	white onions	cucumbers
1013867	grated parmesan	green lentils	basil	medium onions	dry white wine	large garlic cloves	cucumbers	garlic cloves (to taste)	plump garlic cloves	green cabbage
1013868	turkey stock	red bell peppers	chicken livers	green lentils	small garlic clove	fresh sage leaves	red pepper flakes	almonds	pancetta	medium onions
1013869	fresh sage	dry white wine	large garlic cloves	horseradish	grated parmesan	fresh sage leaves	cucumbers	green lentils	zucchinis	salt and freshly ground black pepper
7069	medium onions	beef	scallions	corn	white mushrooms	yellow onions	eggplants	cheese	celery	basil leaves
9033	food coloring	hot red-pepper flakes	green onions	sharp cheddar cheese	apricots	egg yolks	butter	dark brown sugar	fine sea salt	cornstarch
6136	unsweetened cocoa powder	agave nectar	ice cream	espresso	boiling water	all-purpose flour	peaches	cold unsalted butter	cornstarch	flour
6137	unsweetened cocoa powder	agave nectar	chocolate chips	heavy cream	rye whiskey	espresso	boiling water	unsweetened chocolate	peaches	cocoa
12583	dried cranberries	green chilies	sriracha	red chile flakes	basil	goat cheese	red pepper flakes	pecans	cucumbers	baby spinach
6134	large eggs	cornstarch	cold unsalted butter	all-purpose flour	peaches	sugar	light brown sugar	confectioners??? sugar	milk	blueberries
1014489	grated lemon zest	mozzarella	cloves garlic	red pepper flakes	clove garlic	black olives	rosemary	scallions	fresh rosemary	country bread
1014488	cornstarch	confectioners??? sugar	extra-large eggs	large eggs	peaches	heavy cream	dark brown sugar	pumpkin puree	cream cheese	cold unsalted butter
1014487	dry sherry	green chilis	sesame seeds	steaks	bay leaf	chorizo	chives	coriander leaves	red chilis	egg whites
1014486	dry sherry	pumpkin pur??e	margarine	blueberries	long-grain rice	warm water	bok choy	green peas	poblano peppers	baby spinach
1014485	dry sherry	green chilis	sesame seeds	large garlic cloves	coriander leaves	red chilis	spinach leaves	corn oil	mirin	ground pork
1014484	poppy seeds	whole-wheat flour	farfalle	lemon wedges	raspberries	chicken thighs	fresh lemon juice	wild mushrooms	dried mushrooms	red wine vinegar
1014483	green chilis	red cabbage	sugar snap peas	ginger	cucumbers	paste	anchovy fillets	seaweed	chilis	shiitake mushrooms
1014482	parmesan cheese	winter squash	extra-large eggs	yukon gold potatoes	arborio	fresh sage leaves	oyster mushrooms	green lentils	venison	parmesan
1014480	beet greens	dry sherry	sharp cheddar cheese	pomegranates	baby spinach	sumac	fine sea salt	chopped fresh dill	parmigiano reggiano	sweet peppers
6402	lemon extract	freshly grated nutmeg	fine sea salt	cornstarch	all-purpose flour	dark brown sugar	chia seeds	sharp cheddar cheese	egg yolks	unsalted butter
12580	red wine vinegar	cherry tomatoes	arugula	rice flour	chopped fresh dill	artichoke hearts	orecchiette	brown rice	sweet potatoes	chicken livers
4512	white pepper	paste	lemon grass	sweet peppers	oyster sauce	kosher salt and freshly ground black pepper	cucumbers	sauce	medium onions	sweet corn
12587	plain low-fat yogurt	extra-large eggs	freshly ground black pepper	plum tomatoes	chopped walnuts	marjoram	skirt steaks	russet potatoes	black olives	fresh sage
4510	yeast	shiitake mushrooms	paste	peanuts	extra-virgin olive oil	vegetable broth	brown rice	cannellini beans	prosciutto	basmati rice
4511	margarine	cold unsalted butter	shortening	cornstarch	chocolate	bananas	unsalted butter	white vinegar	large egg yolks	espresso powder
9770	light brown sugar	nectarines	blackberries	large eggs	ground cinnamon	whole-wheat flour	wheat flour	ginger root	tapioca	chia seeds
12586	mirin	frozen peas	fresh tarragon	basil leaves	fresh parsley	chopped cilantro	plain yogurt	parmesan	quinoa	monterey jack cheese
11649	dry sherry	small onion	kidney beans	soy sauce	peanuts	lemon grass	corn kernels	cayenne	mint leaves	kale
11648	medium onions	eggplants	spinach	avocados	juice	chiles	cherry tomatoes	corn	cloves garlic	beef
12857	matzos	grated lemon zest	fingerling potatoes	whiskey	cornichons	bread flour	small red onion	goat cheese	black olives	anchovy fillets
11641	large eggs	unsalted butter	milk	active dry yeast	flour	bananas	neutral oil	pork	fine sea salt	mushrooms
11640	bananas	all-purpose flour	flour	cauliflowers	large eggs	chocolate	unsalted butter	white wine vinegar	yeast	coconuts
11643	kidney beans	medium onions	vegetables	ripe tomatoes	beef	juice	beets	tomatoes	pumpkin seeds	corn
11642	jelly	unsalted butter	cold unsalted butter	flour	cornstarch	cake	bananas	butter	turmeric	peaches
11645	butter	large eggs	medium onions	egg yolks	milk	corn	cheese	juice	turnips	celery stalks
11644	unsalted butter	chocolate	butter	bananas	flour	margarine	plums	large eggs	all-purpose flour	almonds
11647	basil leaves	parsley	couscous	salt and pepper	portobello mushrooms	cloves garlic	fresh ginger	fresh thyme leaves	ricotta cheese	broth
11646	spinach	grated parmesan	cherry tomatoes	small onion	clove garlic	firm tofu	extra-virgin olive oil	radicchio	fresh basil leaves	black pepper
5288	cremini mushrooms	horseradish	garlic	garlic cloves (to taste)	winter squash	fresh basil leaves	slab bacon	chicken livers	squid	red chilis
5281	paste	firm tofu	vegetable oil	medium onions	shiitake mushrooms	cilantro	chilis	dry sherry	scallions	thyme
5280	feta	cumin seeds	pork	all-purpose flour	beets	ripe tomatoes	garlic	cauliflowers	ricotta	bulgur
5283	yellow pepper	tea	basmati rice	ribs	brown rice	garlic	medium onions	potato	yellow onions	white pepper
5282	basmati rice	tea	yellow pepper	ribs	brown rice	white pepper	noodles	paste	serrano chiles	red pepper flakes
5285	basmati rice	tea	yellow pepper	ribs	brown rice	white pepper	noodles	paste	serrano chiles	red pepper flakes
5284	lentils	peanuts	serrano chilies	sesame oil	rice flour	tomato paste	chard	chicken thighs	vegetable broth	green lentils
5287	cold unsalted butter	cornstarch	light brown sugar	sweet potatoes	pecan halves	confectioners??? sugar	blueberries	dark brown sugar	baking powder	bourbon
6400	butter	bananas	large eggs	corn	black pepper	medium onions	cauliflowers	beets	flour	juice
1013284	dry sherry	red chilies	boston lettuce	yellow mustard seeds	kasha	granulated sugar	skirt steaks	cayenne	chili powder	soy sauce
1013285	kosher salt and black pepper	english peas	red pepper flakes	medium onions	asparagus	aleppo pepper	beef chuck	tomato sauce	freshly grated parmesan	clove garlic
1013286	chicken livers	crabs	red wine	medium onions	fresh sage leaves	pork	extra-virgin olive oil	slab bacon	squid	extra virgin olive oil
1013287	mint leaves	cabbage	tomato sauce	green beans	eggplants	medium onions	beets	garlic cloves	olive oil	garlic
1013280	large eggs	small red onion	breadcrumbs	spinach	fingerling potatoes	cornichons	bread flour	whiskey	cannellini beans	medium onions
1013281	goat cheese	green lentils	fennel fronds	black olives	bread crumbs	chestnuts	extra-virgin olive oil	neutral oil	fennel seeds	pork
1013282	dry sherry	paste	miso	cucumbers	firm tofu	cayenne	soy sauce	red bell peppers	mint leaves	peanuts
1013283	basil	medium onions	cucumbers	cayenne	juice	chili powder	scallions	aleppo pepper	garlic cloves	shiitake mushrooms
719	asian fish sauce	paste	shiitake mushrooms	sugar snap peas	seaweed	red cabbage	peanut butter	rice vermicelli	scallions	brown rice
1013288	lemon peel	confectioners??? sugar	yams	vegetable shortening	pumpkin puree	unbleached all-purpose flour	agave nectar	boiling water	almond extract	bittersweet chocolate
1013289	food coloring	confectioners??? sugar	yams	vegetable shortening	boiling water	pumpkin puree	unbleached all-purpose flour	agave nectar	almond extract	tequila
9025	asparagus spears	italian plum tomatoes	flat-leaf parsley leaves	cold unsalted butter	cornstarch	all-purpose flour	beef chuck	bananas	sweet potatoes	milk
7000	chili paste	grated ginger	dark sesame oil	cake flour	cod fillets	sesame seeds	cod	vodka	cucumbers	rice wine
6406	anchovy	whole milk	small onion	small garlic clove	brown sugar	unsweetened chocolate	ice	raisins	almonds	white mushrooms
9027	freshly grated nutmeg	large egg yolks	yellow cornmeal	bread flour	ground pork	rice wine	corn kernels	yeast	seeds	egg whites
5208	large eggs	yeast	black olives	butter	cannellini beans	basil leaves	spinach	fresh rosemary	flour	breadcrumbs
7002	paste	shiitake mushrooms	oyster sauce	peanuts	sugar snap peas	cucumbers	lemon grass	seaweed	mung bean sprouts	chilis
9289	whole-wheat flour	chia seeds	farfalle	poppy seeds	pomegranates	lemon wedges	raspberries	grapefruits	ground cinnamon	light brown sugar
7307	melted butter	unsalted butter	chia seeds	bananas	all-purpose flour	egg yolks	almonds	heavy cream	food coloring	lemon rind
7304	duck breasts	large eggs	squid	fresh parsley	pancetta	all-purpose flour	slab bacon	chicken livers	fresh sage leaves	yukon gold potatoes
1013136	persimmons	dried cranberries	grated parmesan cheese	apple cider vinegar	green chilies	small garlic clove	balsamic vinegar	sriracha	red chile flakes	green lentils
1013137	large eggs	chopped fresh parsley	fresh mozzarella	milk	spinach	red pepper flakes	country bread	peppercorns	yeast	cannellini beans
1013134	persimmons	mung bean sprouts	grated parmesan cheese	apple cider vinegar	romaine lettuce	dry sherry	unsalted butter	bay leaf	large eggs	chorizo
1013135	persimmons	large eggs	arborio	grated parmesan cheese	apple cider vinegar	milk	orange zest	parsley	apple cider	lemon wedges
